Node,Community
832,1
833,1
834,0
835,4
836,0
837,0
838,1
839,14
840,11
841,16
842,3
843,8
844,0
845,4
846,3
847,2
848,3
849,6
850,1
851,2
852,0
853,14
854,9
855,8
856,14
857,11
858,0
859,10
860,3
861,3
862,4
863,9
864,0
865,4
866,7
867,12
868,10
869,11
870,6
871,5
872,17
873,10
874,0
875,3
876,15
877,0
878,0
879,14
880,2
881,3
882,11
883,3
884,5
885,16
886,3
887,14
888,10
889,1
890,0
891,2
892,3
893,0
894,15
895,6
896,10
897,2
898,16
899,18
900,11
901,10
902,9
903,6
904,6
905,1
906,13
907,0
908,2
909,3
910,13
911,1
912,8
913,2
914,3
915,13
916,9
917,13
918,17
919,3
920,0
921,1
922,12
923,5
924,1
925,0
926,4
927,7
928,6
929,2
930,12
931,12
932,4
933,0
934,9
935,10
936,6
937,4
938,2
939,5
940,0
941,15
942,17
943,3
944,5
945,1
946,0
947,1
948,4
949,8
950,16
951,10
952,9
953,10
954,5
955,6
956,10
957,11
958,9
959,8
960,1
961,11
962,0
963,0
964,0
965,8
966,4
967,11
968,10
969,0
970,2
971,7
972,1
973,0
974,13
975,2
976,14
977,0
978,2
979,2
980,16
981,14
982,11
983,2
984,7
985,5
986,7
987,5
988,6
989,6
990,8
991,14
992,1
993,2
994,4
995,7
996,10
997,8
998,14
999,2
1000,11
1001,9
1002,5
1003,7
1004,7
1005,13
1006,15
1007,0
1008,2
1009,11
1010,6
1011,4
1012,5
1013,6
1014,5
1015,5
1016,11
1017,18
1018,6
1019,6
1020,1
1021,5
1022,0
1023,12
1024,0
1025,6
1026,2
1027,11
1028,6
1029,5
1030,11
1031,5
1032,0
1033,14
1034,9
1035,7
1036,12
1037,1
1038,4
1039,6
1040,4
1041,7
1042,13
1043,5
1044,4
1045,11
1046,11
1047,14
1048,6
1049,8
1050,10
1051,6
1052,3
1053,10
1054,7
1055,11
1056,9
1057,13
1058,2
1059,11
1060,6
1061,10
1062,13
1063,1
1064,6
1065,11
1066,1
1067,21
1068,11
1069,0
1070,7
1071,2
1072,1
1073,14
1074,15
1075,0
1076,13
1077,7
1078,0
1079,3
1080,15
1081,6
1082,1
1083,14
1084,10
1085,0
1086,1
1087,12
1088,8
1089,15
1090,6
1091,3
1092,17
1093,1
1094,7
1095,11
1096,5
1097,7
1098,12
1099,15
1100,1
1101,11
1102,5
1103,6
1104,1
1105,6
1106,14
1107,4
1108,6
1109,1
1110,11
1111,0
1112,5
1113,16
1114,18
1115,8
1116,1
1117,5
1118,13
1119,2
1120,17
1121,0
1122,0
1123,9
1124,4
1125,9
1126,5
1127,5
1128,0
1129,2
1130,4
1131,12
1132,1
1133,3
1134,5
1135,0
1136,5
1137,3
1138,3
1139,7
1140,5
1141,2
1142,1
1143,0
1144,6
1145,4
1146,4
1147,4
1148,17
1149,2
1150,0
1151,0
1152,16
1153,8
1154,13
1155,1
1156,12
1157,16
1158,7
1159,0
1160,17
1161,0
1162,14
1163,2
1164,3
1165,4
1166,7
1167,4
1168,0
1169,4
1170,1
1171,10
1172,5
1173,2
1174,2
1175,3
1176,13
1177,0
1178,0
1179,18
1180,9
1181,12
1182,1
1183,3
1184,6
1185,13
1186,2
1187,15
1188,6
1189,6
1190,12
1191,4
1192,12
1193,5
1194,3
1195,1
1196,7
1197,1
1198,6
1199,1
1200,4
1201,5
1202,3
1203,3
1204,8
1205,2
1206,8
1207,7
1208,0
1209,1
1210,0
1211,3
1212,4
1213,4
1214,8
1215,7
1216,11
1217,0
1218,22
1219,8
1220,0
1221,16
1222,8
1223,0
1224,4
1225,0
1226,4
1227,13
1228,2
1229,6
1230,4
1231,4
1232,13
1233,2
1234,6
1235,2
1236,4
1237,11
1238,0
1239,2
1240,2
1241,0
1242,2
1243,4
1244,10
1245,1
1246,10
1247,0
1248,3
1249,3
1250,2
1251,1
1252,0
1253,7
1254,1
1255,9
1256,6
1257,15
1258,14
1259,7
1260,12
1261,9
1262,2
1263,15
1264,3
1265,4
1266,11
1267,2
1268,4
1269,2
1270,5
1271,1
1272,7
1273,3
1274,0
1275,8
1276,14
1277,7
1278,1
1279,2
1280,6
1281,1
1282,15
1283,13
1284,0
1285,10
1286,5
1287,9
1288,1
1289,3
1290,1
1291,0
1292,4
1293,4
1294,8
1295,0
1296,4
1297,6
1298,6
1299,3
1300,2
1301,0
1302,4
1303,3
1304,0
1305,7
1306,10
1307,4
1308,9
1309,2
1310,23
1311,7
1312,5
1313,1
1314,15
1315,5
1316,5
1317,9
1318,6
1319,10
1320,2
1321,7
1322,4
1323,6
1324,3
1325,15
1326,14
1327,8
1328,3
1329,15
1330,13
1331,6
1332,7
1333,1
1334,12
1335,15
1336,10
1337,2
1338,9
1339,11
1340,5
1341,13
1342,3
1343,1
1344,1
1345,1
1346,1
1347,8
1348,7
1349,7
1350,0
1351,8
1352,3
1353,3
1354,0
1355,3
1356,13
1357,13
1358,10
1359,2
1360,5
1361,8
1362,12
1363,0
1364,14
1365,1
1366,15
1367,4
1368,0
1369,16
1370,2
1371,15
1372,14
1373,5
1374,8
1375,8
1376,3
1377,1
1378,0
1379,2
1380,0
1381,1
1382,0
1383,13
1384,9
1385,7
1386,3
1387,15
1388,1
1389,8
1390,1
1391,2
1392,1
1393,13
1394,3
1395,10
1396,10
1397,16
1398,16
1399,0
1400,6
1401,2
1402,16
1403,0
1404,4
1405,17
1406,9
1407,5
1408,3
1409,5
1410,6
1411,0
1412,18
1413,2
1414,0
1415,4
1416,12
1417,15
1418,9
1419,1
1420,14
1421,9
1422,10
1423,8
1424,17
1425,7
1426,2
1427,1
1428,5
1429,6
1430,4
1431,3
1432,6
1433,2
1434,4
1435,0
1436,5
1437,5
1438,6
1439,3
1440,12
1441,5
1442,6
1443,1
1444,13
1445,4
1446,3
1447,5
1448,5
1449,8
1450,7
1451,10
1452,3
1453,5
1454,8
1455,5
1456,7
1457,6
1458,2
1459,18
1460,3
1461,5
1462,4
1463,2
1464,13
1465,3
1466,13
1467,8
1468,4
1469,1
1470,9
1471,9
1472,2
1473,6
1474,17
1475,8
1476,17
1477,0
1478,5
1479,6
1480,9
1481,9
1482,1
1483,3
1484,3
1485,5
1486,3
1487,2
1488,10
1489,1
1490,3
1491,18
1492,3
1493,6
1494,12
1495,12
1496,1
1497,1
1498,2
1499,12
